ID,Name,Price,Artist,Image URL,Gallery Name,Href,Scrape Date,Ingested
2972b7e550bf1a91add1df74ca35adfc,"""Stay Please Stay"", 2020","£34,995",Jordan Kerwick,https://d7hftxdivxxvm.cloudfront.net/?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9FbTzbUM1BzfQOjarnVJgA%2Flarger.jpg&width=445,Kramer Contemporary,https://www.artsy.net/artwork/jordan-kerwick-stay-please-stay-1,2023-09-07 18:52:45,False
c5ea779e1377fe503debad9ba66a8d01,"Curvy Brushtrokes, 1996","€70,000–€75,000",Sol LeWitt,https://d7hftxdivxxvm.cloudfront.net/?height=563&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGadBgv2kk_KRYAF3NnbWdA%2Flarger.jpg&width=445,Galeria Cortina,https://www.artsy.net/artwork/sol-lewitt-curvy-brushtrokes,2023-09-07 18:52:45,False
8ed9a8c94419bb12561d106b2ae3ab1c,"Cafe, 1991","US$150,000",Jesús Rafael Soto,https://d7hftxdivxxvm.cloudfront.net/?height=296&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FR12iswfDL4JFZMsxGaTATA%2Flarger.jpg&width=445,Latin Art Core,https://www.artsy.net/artwork/jesus-rafael-soto-cafe-1,2023-09-07 18:52:45,False
8f60b015e8a93445d17a674ca7f3e8e0,"Untitled (SF70-804), 1970","US$80,000–US$100,000",Sam Francis,https://d7hftxdivxxvm.cloudfront.net/?height=635&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNtSQFGTRgb1OTo18-2Cx3g%2Flarger.jpg&width=445,ARCHEUS/POST-MODERN,https://www.artsy.net/artwork/sam-francis-untitled-sf70-804,2023-09-07 18:52:45,False
11bf3c10f598e57e0def617f0a90c053,"HK_101, 2020","US$200,000",Invader,https://d7hftxdivxxvm.cloudfront.net/?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FBeevbGL-4n54QM4nEO7xCQ%2Flarger.jpg&width=445,3 White Dots,https://www.artsy.net/artwork/invader-hk-101,2023-09-07 18:52:45,False
06111112cd8d8ca804192fe5e652477b,"Chromatic Contenance, 2023","US$4,200",Daniel Gyekyi Gyan,https://d7hftxdivxxvm.cloudfront.net/?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6_x00qpVAJNOzoyd4Lv8IA%2Flarger.jpg&width=445,Valoris Fine Art,https://www.artsy.net/artwork/daniel-gyekyi-gyan-chromatic-contenance,2023-09-07 18:52:45,False
afe8e25856bc31c0d990dafac77e5eff,"Large Chocolate Ice Cream Bar, 2004","US$50,000",Peter Anton,https://d7hftxdivxxvm.cloudfront.net/?height=927&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMwC5GMct7oOqdpnfHraGFQ%2Flarger.jpg&width=445,Robin Rile Fine Art,https://www.artsy.net/artwork/peter-anton-large-chocolate-ice-cream-bar-12,2023-09-07 18:52:45,False
f1ce216f74c23d0fa5b0103ab13fa776,"Shazam, 2023","US$6,500",Hunt Slonem,https://d7hftxdivxxvm.cloudfront.net/?height=517&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMFkykbKyvBScysU3zF4hvg%2Flarger.jpg&width=445,Yang Gallery,https://www.artsy.net/artwork/hunt-slonem-shazam,2023-09-07 18:52:45,False
a74f219be1c041570984fdb46a1d0db7,"The Sign You Were Waiting For, 2023","US$67,000",Hijack,https://d7hftxdivxxvm.cloudfront.net/?height=440&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMykQYJRAHOd-VzzasGpwRw%2Flarger.jpg&width=445,Elena Bulatova Fine Art,https://www.artsy.net/artwork/hijack-the-sign-you-were-waiting-for,2023-09-07 18:52:45,False
9f81c7d44362d07ee0adebc5440388da,"Foxglove, 2006","US$400,000–US$450,000",Lynette Yiadom-Boakye,https://d7hftxdivxxvm.cloudfront.net/?height=609&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FyiXhjDiOwtRXo2jb_4KL5A%2Flarger.jpg&width=445,ARCHEUS/POST-MODERN,https://www.artsy.net/artwork/lynette-yiadom-boakye-foxglove-2,2023-09-07 18:52:46,False
cc8d76af12c1efcca3699f19026c92dd,"Odd Poetry II, 2023","US$2,000",Emma Larsson,https://d7hftxdivxxvm.cloudfront.net/?height=601&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUc8tTQGKBw5CzQ4-CkAVpg%2Flarger.jpg&width=445,Mark Moore Fine Art,https://www.artsy.net/artwork/emma-larsson-odd-poetry-ii,2023-09-07 18:52:46,False
8a3125791dcdf194aad4edb5b44a3fab,"Milton II - Diogenes, 2017","US$3,600",Swoon,https://d7hftxdivxxvm.cloudfront.net/?height=505&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAyWUs_NAVxvK-qbrsptrbA%2Flarger.jpg&width=445,ART MORA,https://www.artsy.net/artwork/swoon-milton-ii-diogenes-35,2023-09-07 18:52:46,False
1dc294460fedd5209742724f2b41413b,"Estante de remedios, 1997","US$90,000",Ignacio Iturria,https://d7hftxdivxxvm.cloudfront.net/?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-o-v0a6-pDyw3LI16pvbPQ%2Flarger.jpg&width=445,MLA Gallery,https://www.artsy.net/artwork/ignacio-iturria-estante-de-remedios,2023-09-07 18:52:46,False
af23ef5ca6b7e420d648a6b25d3e4d56,"Wall Rockets (Hand Signed by Ed Ruscha), 2002","US$8,800",Ed Ruscha,https://d7hftxdivxxvm.cloudfront.net/?height=626&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FtraJXZx2Vnb8Fr4FYKSnmg%2Flarger.jpg&width=445,Alpha 137 Gallery,https://www.artsy.net/artwork/ed-ruscha-wall-rockets-hand-signed-by-ed-ruscha,2023-09-07 18:52:46,False
71fb8a4a718342cc8c243f8de3a5688e,"Square within a Square, 1974","US$200,000",Robert Mangold (b. 1937),https://d7hftxdivxxvm.cloudfront.net/?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fx_M5Dw8w8tWwhIZC18YAeA%2Flarger.jpg&width=445,Zeit Contemporary Art,https://www.artsy.net/artwork/robert-mangold-b-1937-square-within-a-square-1,2023-09-07 18:52:46,False
9dd86a7fe60c5bfba00313cf5aeebb38,"The Old Hippy, 1969","US$14,500",Salvador Dalí,https://d7hftxdivxxvm.cloudfront.net/?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FXNp2AusF25mhC0rk4--AoA%2Flarger.jpg&width=445,West Chelsea Contemporary,https://www.artsy.net/artwork/salvador-dali-the-old-hippy,2023-09-07 18:52:46,False
4d1584858bb90263188d16a7b9d81f93,"Portrait of Leo Castelli inscribed to Nina Castelli Sundell (unique), 1998-1999","US$10,000",Doug & Mike Starn,https://d7hftxdivxxvm.cloudfront.net/?height=523&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_xJ-u58Sb2lkXNzzjuSGdg%2Flarger.jpg&width=445,Alpha 137 Gallery,https://www.artsy.net/artwork/doug-and-mike-starn-portrait-of-leo-castelli-inscribed-to-nina-castelli-sundell-unique,2023-09-07 18:52:46,False
49cd90f3b29605d333c647366535f90a,"Red Velvet, ca. 2023","US$15,000–US$20,000",Kate Meissner,https://d7hftxdivxxvm.cloudfront.net/?height=780&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FY2ubjU2fqvk7HK_iwHSSWg%2Flarger.jpg&width=445,1969 Gallery,https://www.artsy.net/artwork/kate-meissner-red-velvet,2023-09-07 18:52:46,False
98ef0930f9289ea7b2ba3768aecbefae,"Past Summer, 1982","US$165,000",Friedel Dzubas,https://d7hftxdivxxvm.cloudfront.net/?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fxek2LFwNTG4MOtYLSHdjUw%2Flarger.jpg&width=445,Mark Deutsch Fine Art,https://www.artsy.net/artwork/friedel-dzubas-past-summer,2023-09-07 18:52:46,False
7f9fdd93984722db5ba043ce06f66188,"Jean Louis’ Brother, 2005","US$125,000",George Condo,https://d7hftxdivxxvm.cloudfront.net/?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FtqbNa75hpU4ZNuB0BsS3Ig%2Flarger.jpg&width=445,Kitu Studios,https://www.artsy.net/artwork/george-condo-jean-louis-brother-1,2023-09-07 18:52:46,False
d85878f159f2271578a066161c30e36d,"London Black and Gold No. 2, 2007","US$30,000",FAILE,https://d7hftxdivxxvm.cloudfront.net/?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FP6RAq8KrarYly-sDgIqzBg%2Flarger.jpg&width=445,West Chelsea Contemporary,https://www.artsy.net/artwork/faile-london-black-and-gold-no-2-3,2023-09-07 18:52:46,False
add2713343c8274513e6dc8712228e7a,"Twisted tree, 1951","€35,000",Minor White,https://d7hftxdivxxvm.cloudfront.net/?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FYi9WqDqoNcaNch5h__KaPw%2Flarger.jpg&width=445,The Pool NYC,https://www.artsy.net/artwork/minor-white-twisted-tree,2023-09-07 18:52:46,False
3607b2403c77c0613ecd0f8c6cb5f654,"Sin titulo, 2001","US$90,000",Ignacio Iturria,https://d7hftxdivxxvm.cloudfront.net/?height=347&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F0jrmHe1OecIben_cGTJYsg%2Flarger.jpg&width=445,MLA Gallery,https://www.artsy.net/artwork/ignacio-iturria-sin-titulo-11,2023-09-07 18:52:46,False
619de9c4f082a2eed9188e59e7d50e78,"Midwest Landscape no 63.1.8 , 2022","US$14,000",Teo Nguyen,https://d7hftxdivxxvm.cloudfront.net/?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3Jm-cLqSFKuwds-4EHDbcQ%2Flarger.jpg&width=445,Moberg Gallery,https://www.artsy.net/artwork/teo-nguyen-midwest-landscape-no-63-dot-1-8,2023-09-07 18:52:46,False
5699e28e1dd04eccc6faaa3d6cdc29a6,"Mensaje, 1960s","US$15,000",Mathias Goeritz,https://d7hftxdivxxvm.cloudfront.net/?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F1RLi9Nb97UOeVLyNkikD4g%2Flarger.jpg&width=445,G2 Gallery,https://www.artsy.net/artwork/mathias-goeritz-mensaje-29,2023-09-07 18:52:47,False
30eb65a79446db141e46dee586d200d2,"Midwest Landscape no. 98.3. 7 , 2022","US$20,000",Teo Nguyen,https://d7hftxdivxxvm.cloudfront.net/?height=222&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FP_XqZwS3jQNJe-d6C38BgA%2Flarger.jpg&width=445,Moberg Gallery,https://www.artsy.net/artwork/teo-nguyen-midwest-landscape-no-98-dot-3-7,2023-09-07 18:52:47,False
fa348ef7aa7c34c0cc639582607ef177,"Roja, 2021","US$6,500",Hunt Slonem,https://d7hftxdivxxvm.cloudfront.net/?height=529&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNtUae-0CwKGXrdHuOJpLMg%2Flarger.jpg&width=445,Yang Gallery,https://www.artsy.net/artwork/hunt-slonem-roja-3,2023-09-07 18:52:47,False
4cea5ac3610a8eb27c7c60ce6f8e81b2,"Paysage de neige, ca. 1910","£60,000–£65,000",Blanche Hoschedé-Monet,https://d7hftxdivxxvm.cloudfront.net/?height=454&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlqKsTJELWP8jJ08VBTX7mg%2Flarger.jpg&width=445,Stern Pissarro Gallery,https://www.artsy.net/artwork/blanche-hoschede-monet-paysage-de-neige,2023-09-07 18:52:47,False
cd1031ccaed1a260ca6094b6b60dda9b,"Ruby Dragon Snuff Bottle, 2023","£2,160",Hannah Lim,https://d7hftxdivxxvm.cloudfront.net/?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FSE4hrflqkL9bkc-RSv4JGQ%2Flarger.jpg&width=445,Wilder Gallery,https://www.artsy.net/artwork/hannah-lim-ruby-dragon-snuff-bottle,2023-09-07 18:52:47,False
48d913ba3fd0a9a93dd9da6488a26e6b,"Hello Vincent, 2016","€7,000–€10,000",David Gerstein,https://d7hftxdivxxvm.cloudfront.net/?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGMarBwN24IJlyvGqQvQLVQ%2Flarger.jpg&width=445,Galerie Duret,https://www.artsy.net/artwork/david-gerstein-hello-vincent-23,2023-09-07 18:53:09,False
a11cd0f109be27099ea0540a549e37e5,"PC Colorado #12, 2023",US$200,JC Spock,https://d7hftxdivxxvm.cloudfront.net/?height=334&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FsBZ6Y1dUrp-Jjz8V8KToDg%2Flarger.jpg&width=445,Abend Gallery,https://www.artsy.net/artwork/jc-spock-pc-colorado-number-12,2023-09-07 18:53:09,False
32bc64c2cd11fb6426a70718c9fd0d7b,"IO Moths, 2009","US$14,500",Hunt Slonem,https://d7hftxdivxxvm.cloudfront.net/?height=890&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FrxygE5mfS7q_VcrCQ9CCAg%2Flarger.jpg&width=445,Alpha 137 Gallery,https://www.artsy.net/artwork/hunt-slonem-io-moths-1,2023-09-07 18:53:09,False
b9bd816de342c2f536b4413ce78a55b6,"Testament , 2021","US$5,000",Akilah Watts,https://d7hftxdivxxvm.cloudfront.net/?height=529&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FfHHR9Cxi3-5plNJX43kviw%2Flarger.jpg&width=445,Filo Sofi Arts,https://www.artsy.net/artwork/akilah-watts-testament-1,2023-09-07 18:53:10,False
1d255221de58a72a005df1a94f23c9c1,"Pinceau alu, 2022","€1,500",Bernard Saint Maxent,https://d7hftxdivxxvm.cloudfront.net/?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FHbdPmdTQogkPJtLsML9nfA%2Flarger.jpg&width=445,Galerie Deza,https://www.artsy.net/artwork/bernard-saint-maxent-pinceau-alu,2023-09-07 18:53:10,False
2cc6a8294d02a8bd0bd1055b50b3c27c,"PC Colorado #34, 2023",US$200,JC Spock,https://d7hftxdivxxvm.cloudfront.net/?height=285&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fs1zPAx0lZULddDFIhgt-cQ%2Flarger.jpg&width=445,Abend Gallery,https://www.artsy.net/artwork/jc-spock-pc-colorado-number-34,2023-09-07 18:53:10,False
5a9d8c353d486124173a296fc2ee25d3,"Points et Volutes, 1969","US$170,000–US$190,000",Alexander Calder,https://d7hftxdivxxvm.cloudfront.net/?height=302&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FlgwMXvO2ukznOnctXa9JXw%2Flarger.jpg&width=445,ARCHEUS/POST-MODERN,https://www.artsy.net/artwork/alexander-calder-points-et-volutes-1,2023-09-07 18:53:10,False
7fbd55f987a1f730ce7542c453bc3eaa,"Irregular Form, 1999","US$25,000",Sol LeWitt,https://d7hftxdivxxvm.cloudfront.net/?height=311&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F0cboFlbQJDlHl6mt5gQlCA%2Flarger.jpg&width=445,Zeit Contemporary Art,https://www.artsy.net/artwork/sol-lewitt-irregular-form-48,2023-09-07 18:53:10,False
52631d74d039c0c1613c36fa82407979,"Glowing Spirit House Snuff Bottle, 2022","£1,200",Hannah Lim,https://d7hftxdivxxvm.cloudfront.net/?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FuYUxJ9hEOfoUzBgo1QcQ1w%2Flarger.jpg&width=445,Wilder Gallery,https://www.artsy.net/artwork/hannah-lim-glowing-spirit-house-snuff-bottle,2023-09-07 18:53:10,False
9fc7b38d6ef2a07fdc9fbd4421b8ddfa,"Everglade, 1981","US$285,000",Kenneth Noland,https://d7hftxdivxxvm.cloudfront.net/?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FALl1GDHQi3kysIXLlkxDvQ%2Flarger.jpg&width=445,Mark Deutsch Fine Art,https://www.artsy.net/artwork/kenneth-noland-everglade,2023-09-07 18:53:10,False
a6ab11da98e8af6ed8040b072c505888,"Fullmoon@Bujuku: Mountains of the Moon, 2010","US$5,500",Darren Almond,https://d7hftxdivxxvm.cloudfront.net/?height=449&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3evEw2eBSu4I-mVcCsp_mQ%2Flarger.jpg&width=445,Crown Point Press,https://www.artsy.net/artwork/darren-almond-fullmoon-at-bujuku-mountains-of-the-moon-1,2023-09-07 18:53:10,False
1543f9cade6eb4cb9731c6774f6a6ade,"I Don't Care What Anybody Says About Me, 2019","£28,350–£34,650",The Connor Brothers,https://d7hftxdivxxvm.cloudfront.net/?height=695&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FpCIQJsy7R3YKR1hQ_A26xw%2Flarger.jpg&width=445,Maddox Gallery,https://www.artsy.net/artwork/the-connor-brothers-i-dont-care-what-anybody-says-about-me-30,2023-09-07 18:53:10,False
f3f097b8a27e9727bcd106c0c815f5cb,"Belle Terre, 2023","US$6,500",Hunt Slonem,https://d7hftxdivxxvm.cloudfront.net/?height=505&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FjuPI7FFebel0vnnNtvNHyw%2Flarger.jpg&width=445,Yang Gallery,https://www.artsy.net/artwork/hunt-slonem-belle-terre-3,2023-09-07 18:53:10,False
a1f2e148443d14543194661ef47d324c,"Judy on blue blanket, 2000","€20,000",Tom Wesselmann,https://d7hftxdivxxvm.cloudfront.net/?height=342&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FNvpjYOo6wQT4SUUimSE50g%2Flarger.jpg&width=445,Kunsthaus Artes,https://www.artsy.net/artwork/tom-wesselmann-judy-on-blue-blanket-3,2023-09-07 18:53:10,False
82311c727ff86459a3ee787d6cb35a36,"Girl From Ranoon Province, 2020","US$4,200",Swoon,https://d7hftxdivxxvm.cloudfront.net/?height=317&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FcY4GWZ40NDiJMLfmNjQWhA%2Flarger.jpg&width=445,ART MORA,https://www.artsy.net/artwork/swoon-girl-from-ranoon-province-3,2023-09-07 18:53:10,False
7ac0a73121d0cf461cc33933278bf802,"Sunflowers, 1989","US$50,000",Yayoi Kusama,https://d7hftxdivxxvm.cloudfront.net/?height=523&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F7la-1WMdN95kA9GVdYpEsg%2Flarger.jpg&width=445,Manabia Fine Arts,https://www.artsy.net/artwork/yayoi-kusama-sunflowers-2,2023-09-07 18:53:10,False
9f31d48fa2aa1bac8c1d189320b711de,"The Best of Everything, 2018","US$25,000–US$30,000",Todd James,https://d7hftxdivxxvm.cloudfront.net/?height=334&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FJ_dCDFYZJ4meA0ZjxmUGTw%2Flarger.jpg&width=445,Joshua Liner Gallery,https://www.artsy.net/artwork/todd-james-the-best-of-everything-1,2023-09-07 18:53:10,False
b10e271d78f51e93c6d49ff55c24f7e5,"Femme et enfant près d’un puit, ca. 1875","£55,000–£75,000",Camille Pissarro,https://d7hftxdivxxvm.cloudfront.net/?height=626&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FLb5QwWRYzaNOpflHm8A-eg%2Flarger.jpg&width=445,Stern Pissarro Gallery,https://www.artsy.net/artwork/camille-pissarro-femme-et-enfant-pres-dun-puit,2023-09-07 18:53:10,False
2660b708056c5a9123d208ff41d392b6,"FLOWER BOY!, 2019","US$18,000",Roby Dwi Antono,https://d7hftxdivxxvm.cloudfront.net/?height=468&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FkJkp25nN4Yti1eoga6iwrQ%2Flarger.jpg&width=445,West Chelsea Contemporary,https://www.artsy.net/artwork/roby-dwi-antono-flower-boy-2,2023-09-07 18:53:11,False
e1e94647ecb95026f25e13e0072b5c37,"Mercy Flight, 2023","US$6,500",Hunt Slonem,https://d7hftxdivxxvm.cloudfront.net/?height=505&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAjho5sIf_3ZPuMtC3T5i_A%2Flarger.jpg&width=445,Yang Gallery,https://www.artsy.net/artwork/hunt-slonem-mercy-flight,2023-09-07 18:53:11,False
3da0000d33705c5e5173e8ee742bf0a8,"Social Gathering, 2023","US$8,500",Alanis Forde,https://d7hftxdivxxvm.cloudfront.net/?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQJWVu_miIKmw6l2tYrGoWw%2Flarger.jpg&width=445,Filo Sofi Arts,https://www.artsy.net/artwork/alanis-forde-social-gathering,2023-09-07 18:53:11,False
ab2bcb08c9e9c4e83aacaae86e1fb253,"Odd Poetry I, 2023","US$2,000",Emma Larsson,https://d7hftxdivxxvm.cloudfront.net/?height=601&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FV7XOLhkmudeECknCSoRWPw%2Flarger.jpg&width=445,Mark Moore Fine Art,https://www.artsy.net/artwork/emma-larsson-odd-poetry-i,2023-09-07 18:53:11,False
69e11b25623c8f13145acc2bc2752975,"Sea Abstract Painting, Holiday on the beach, Blue, Beige, Brown, Yellow, Grey, Textured, Stripes, Lines, Beach, Ocean, Sea, Coastal, Minimalism, vibrant, Summer, Marine, Beach Painting, Sandy, Abstract Painting , 2023","US$1,920",Leon Grossmann,https://d7hftxdivxxvm.cloudfront.net/?height=577&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FasUCy9AFKKN_f77j2l70OQ%2Flarger.jpg&width=445,Gallery Fedorova,https://www.artsy.net/artwork/leon-grossmann-sea-abstract-painting-holiday-on-the-beach-blue-beige-brown-yellow-grey-textured-stripes-lines-beach-ocean-sea-coastal-minimalism-vibrant-summer-marine-beach-painting-sandy-abstract-painting,2023-09-07 18:53:11,False
680d95d732f19090615f9ae39c9a2720,"High Stepping, 2004","US$7,000",Thornton Dial,https://d7hftxdivxxvm.cloudfront.net/?height=609&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F3cWCD5Ny8uBlhluLMg0w4w%2Flarger.jpg&width=445,Ricco/Maresca Gallery,https://www.artsy.net/artwork/thornton-dial-high-stepping,2023-09-07 18:53:11,False
290e2a2daf61558f1e27d02c744e5f76,"David Smith 1/6/33, 1933","US$60,000–US$80,000",David Smith (1906-1965),https://d7hftxdivxxvm.cloudfront.net/?height=329&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMK_Fp1lk1Mb4QMU_FTiPXA%2Flarger.jpg&width=445,ARCHEUS/POST-MODERN,https://www.artsy.net/artwork/david-smith-1906-1965-david-smith-1-slash-6-slash-33,2023-09-07 18:53:11,False
78b22ba366cd6069c93161d0892ad02d,"Midwest Landscape no. 108.9 , 2022","US$20,000",Teo Nguyen,https://d7hftxdivxxvm.cloudfront.net/?height=222&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FC230vEV2md8hbH4oBK_t3A%2Flarger.jpg&width=445,Moberg Gallery,https://www.artsy.net/artwork/teo-nguyen-midwest-landscape-no-108-dot-9,2023-09-07 18:53:11,False
ad2f488c96e64d1ab5825bcad992fe51,"Ada 8, 2022","€32,000",Alex Katz,https://d7hftxdivxxvm.cloudfront.net/?height=332&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FeA4UO9ujuvZ4Yejp67RDzQ%2Flarger.jpg&width=445,Deodato Arte,https://www.artsy.net/artwork/alex-katz-ada-8-1,2023-09-07 18:53:11,False
596507f473c7463317018bb9db013442,"Window Palette: NYC Torment, 2007","US$30,500",FAILE,https://d7hftxdivxxvm.cloudfront.net/?height=373&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fm9Qz_pRJqf_VprUY33sn8A%2Flarger.jpg&width=445,West Chelsea Contemporary,https://www.artsy.net/artwork/faile-window-palette-nyc-torment-5,2023-09-07 18:53:11,False
025f3bfd7781fdde90984f87a86a08aa,"PC Colorado #28, 2023",US$200,JC Spock,https://d7hftxdivxxvm.cloudfront.net/?height=278&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FOiGaD7efbI9nBzntemQzrQ%2Flarger.jpg&width=445,Abend Gallery,https://www.artsy.net/artwork/jc-spock-pc-colorado-number-28,2023-09-07 18:53:11,False
c23caca74a10740f255012413348967e,"Curtain Wall, 2023","US$67,000",Hijack,https://d7hftxdivxxvm.cloudfront.net/?height=339&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FekdAdsD3sRI8yZ79Pm9Pqw%2Flarger.jpg&width=445,Elena Bulatova Fine Art,https://www.artsy.net/artwork/hijack-curtain-wall,2023-09-07 18:53:34,False
5b43879d0700045607cc948217c9c40a,"Lovers, 2011","£160,000–£175,000",Stik,https://d7hftxdivxxvm.cloudfront.net/?height=741&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FPQ9wnAfBd9FB7ddjGMvnKQ%2Flarger.jpg&width=445,Helium London,https://www.artsy.net/artwork/stik-lovers-9,2023-09-07 18:53:34,False
48197eeeaa5e0e2afe9fc73837c41b86,"Fluo alu , 2022","€1,500",Bernard Saint Maxent,https://d7hftxdivxxvm.cloudfront.net/?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fm5yYS77jMEBVEswmk3ncVg%2Flarger.jpg&width=445,Galerie Deza,https://www.artsy.net/artwork/bernard-saint-maxent-fluo-alu,2023-09-07 18:53:34,False
c1baee875cb84785990d09b2132e5424,"Untitled, 2016","US$25,000–US$30,000",Sam Friedman,https://d7hftxdivxxvm.cloudfront.net/?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fmu0R5WaxEMhWMnRhh2sgbQ%2Flarger.jpg&width=445,Joshua Liner Gallery,https://www.artsy.net/artwork/sam-friedman-untitled-2219,2023-09-07 18:53:34,False
